"GDom, a GObject DOM API for accessing and manipulating XML objects",GNOME Project,Richard Schwarting,"GDom will provide a GObject-based implementation of (initially) a subset of the standard DOM Level 1 Core API.[1] It will follow GNOME conventions and make use of GNOME libraries, such as GLib, to provide a naturally-integrating DOM library for GNOME.1. http://www.w3.org/TR/DOM-Level-1/idl-definitions.html"
Getting Things GNOME! - rewrite liblarch library for managing directed acyclic graphs,GNOME Project,Izidor Matušov,"Getting Things GNOME! is a powerful software for managing personal tasks. It supports many features. Its components must be very flexible to support all of these features. Unfortunately, GTK TreeWidget is not and liblarch was created but it needs to rewrite and separate from GTK as much as possible. I want to rewrite liblarch that way during the summer."
Give GNOME a first class presence on the internet,GNOME Project,Vinicius Depizzol,"This is a plan to work in several parts of the GNOME websites and make them an organized and interesting way to get all kind of information around the project. This plan consists of some small tasks to create new features for GNOME.org, to make all the subdomains equally design-wise, to reorganize library.gnome.org and to create a new subdomain in GNOME website that will keep track of what happens in the community."
GObject property binding support in GtkBuilder and Glade,GNOME Project,Denis Washington,"GObject property binding (GBinding) is a very useful tool for GTK+ application development as it allows the definition of several kinds of basic interactions between UI widgets in a clean, declarative manner. In order to expose this relatively unknown feature to developers and make its use as convenient as possible, this project aims to extend Glade with an easy-to-use interface for creating and editing property bindings as well as saving them as part of GtkBuilder files."
GStreamer-Editing-Services implemented in Pitivi.,GNOME Project,Mathieu Duponchelle,"Implement the GES library in Pitivi, starting with three fundamental objects, the GESTimeline, the GESTimelinePipeline and the GESPitiviFormatter, to achieve a first functionnal version."
GVFS AFP Backend,GNOME Project,Carl-Anton Ingmarsson,GNOME supports a great assortment of network file systems through the GVFS project. It however doesn't support the AFP protocol. This makes interopability with devices that export such shares suboptimal. Therefore I'd like to use the opportunity that GSOC offers to implement an AFP backend in GVFS so that gnome users easily can access files from such shares.
Integrate Telepathy into Evince,GNOME Project,Tiffany Antopolski,"A use case: The user is involved in a webconference and using Evince locally. He would like to share the file with the conference.Evince would send the file via File transfer to the conference attendees, opening Evince on their desktops. These Evince instances would be controlled by the local Evince instance. Actions performed on the local Evince instance would be sent via DBUS and then via Telepathy Tubes to the other evince instances."
Layout Manager for Nemiver,GNOME Project,Fabien Parent,"Implement a layout manager, mutiple static layouts and one dynamic layout to Nemiver."
libpeas plugin store and integration,GNOME Project,Garrett Regier,"Add a plugin store to libpeas' plugin manager that will also allow users to find and install plugins easily.Port Rhythmbox to use libpeas and integrate libpeas into gitg."
Location-aware GNOME Shell,GNOME Project,Stéphane Maniaci,"GNOME is made of people, collaborating from all over the world, on different schedules. My goal is the implementation of the ""Locations"" concept of GNOME 2 into the Shell, starting with a multi-timezones clock, and eventually weather display."
Making GCompris sound more Musical ,GNOME Project,Karthik Subramanian,"Creating activities for music learning by adding a music oriented API for GCompris . Activities like Sing-along where the musical notes are translated to a position of a ball on the screen, makes learning fun and easy. Rhythmiks consists of pressing the keys according to rhythm. Rhymey an activity for kids to learn rhymes, Virtual Piano with three octaves mapped to the keys in the computer keyboard serves as a recreational and learning activity.MuSynth-to translate the textual notes to songs."
Making GTG talk fluently to more Backends,GNOME Project,Madhu,"Getting things Gnome, at present, is a simple task manager, with added multiple backend support for other online and offline apps such as Twitter, RTM, GNote, etc. My project focuses on adding diverse web based backends for different use cases to GTG. Specifically, I’ll be adding support for Google Calender, Tracks (web based, self hosted GTD application), Github Issues, Bitbucket Issues and Redmine."
Message Tray for 3.2,GNOME Project,Neha,"Since there are many features planned for GNOME 3.2 to improve on GNOME 3.0, the next step would be to come up with the designs for relatively important feature implementations and getting ready for the next release.This project aims at implementing features as per the priorities set for GNOME 3.2 staying tuned with the GNOME Shell Team’s design and development efforts."
Onscreen Keyboard,GNOME Project,Nohemi Fernandez,"The onscreen keyboard is currently a long-term project within the GNOME shell team that is dedicated to the task of being able to perform text entry without access to a physical keyboard. The project attempts to enhance user experience by also providing additional features, such as input completion."
People place for Gnome Shell,GNOME Project,mortenmj,"We aim to create a “People panel” for Gnome-Shell that will show the user’s contacts list and a list of his recent conversations. These can be ordered by frequency or recency, as well as searched, and will allow for the user to launch new conversations with his contacts directly from Gnome Shell itself, whereupon they will be handled by the user’s preferred Telepathy client."
Porting Jokosher to PyGI and GTK+3,GNOME Project,Peteris Krisjanis (Pēteris Krišjānis),"I will port Jokosher from PyGTK code base to PyGI (Python GObject Introspection) and new GTK+3 toolkit, fixing PyGI bugs and rewriting custom widgets for GTK+3. Additionally, I also will work on better Jokosher integration with GNOME 3 environment."
Adaptive Cloning (aka Seamless cloning),GNU Image Manipulation Program,Barak Itkin,"Direct cloning of parts from one image to another, usually ends in bad results because of different lighting conditions and other settings (such as white-balance) which causes the color of the cloned part not to match the source image and look out of place. There are some techniques to solve this, by using poisson equations and some other methods.This suggestion allows a fast (realtime) solution for allowing to paste seamlessly parts from one image to another."
iWarp like tool for Gimp,GNU Image Manipulation Program,Michael Muré,"Idea:The goal is to implement a live on-canvas iWarp like tool.Behavior:The basic usecase of this tool would be:1. The user select the iwarp tool. Nothing is displayed on top of the image.2. If needed, the user select a particular behavior for the tool (drag,shrink, grow, whirl, pinch ..)3. The user do a stroke on the canvas. The image is updated accordingly."
OpenCL in GEGL,GNU Image Manipulation Program,Victor Oliveira,"My proposal is about making possible to write GEGL operations in OpenCL.There are two tasks: - Automatic memory management and migration of tiles from GPU to the CPU and the other way around.- Make some GEGL operations in OpenCL."
Porting GIMP plugins to GEGL operations,GNU Image Manipulation Program,Robert Sasu,"I'm currently enrolled in Polytechnic University of Bucharest, Romania.I'm a first year student.I have participated in IT project and math contents during high-school and also this year. I enjoy working in a team. The main point of my GSoC 2011 project is to port GIMP plug-ins to GEGL, because GEGL API supports higher pixel depth, has a smart job and memory management, allows non-destructive editing.I am very enthusiastic about being an active contributor of GIMP not onlythis summer."
Replace GimpSizeEntry widget,GNU Image Manipulation Program,Enrico Schröder,"The GimpSizeEntry widget in its current form, which is used across the user interface for entering values and their corresponding units (e.g. image dimensions, lengths, etc.), has a couple of issues both from a users and a developers standpoint. The project is to rewrite the widget being based on GtkEntry with the ability to directly enter and display the desired unit in the text field itself instead of in an external control. Simple mathematical terms for the input of values in different units will be possible using the existing parser (gimpeevl)."
automake - Interfacing with a test protocol like TAP or subunit,GNU Project ,Stefano Lattarini,"TAP and SubUnit are simple text-based protocols allowing communication between test scripts and a test harness.They allow a single test script to run several distinct checks.Primary objective of this project is the implementation of a TAP/SubUnit consumer testsuite harness in Automake-generated Makefiles, allowing more granularity in the report and count of checks.A secondary objective is to enhance Autotest-generated test scripts to make them able to produce TAP and/or SubUnit output."
Denemo - Restructure MIDI and audio backends and make JACK support realtime-capable,GNU Project ,Dominic Sacré,"Denemo supports a variety of MIDI and audio backends, all of which offer different feature sets. The goal of this proposal is to clean up, restructure and partly rewrite the MIDI and audio code, so that all currently implemented features can be used irrespective of the underlying audio API. Once input/output, soundfont rendering and GUI code are clearly separated from each other, ensuring the realtime-safety of Denemo's JACK support will be relatively easy."
gdb - Enhancing Support for Debugging Operating Systems in x86 Environments,GNU Project ,Anthony Eden,"My proposal is to extend GDB’s capabilities of debugging operating systems by adding x86 architecture specific commands, robust support for transitioning between operating modes, and modifying the remote protocol to allow virtualization software such as QEMU use GDB more effectively in debugging operating systems."
gnash - Optimizing the IO Pipeline for AV Data,GNU Project ,Jonas 'Sortie' Termansen,"This project is about optimizing the playback of audio and video (AV) in Gnash. In particular, I will change AudioDecoder to a more efficient push/pop/pull model like already implemented in VideoDecoder. I will also track down unneeded copy operations and memory allocations in the IO pipeline to further reduce CPU usage, which can be quite high."
Guile-Elisp,GNU Project ,BT Templeton,Improve Guile's Emacs Lisp support and begin work on Emacs integration
HTML5/Canvas backend for Caciocavallo (GNU-Classpath),GNU Project ,Clemens Eisserer,"A HTML5 backend for Caciocavallo, allows existing Java/Swing application to be used without any Java support on the client platform and to be deployed as an ordinary web application.This would open up completely closed devices like Apples IPhone/IPad for Java applications without porting effort.Idea mentioned on Classpath's idea list: http://developer.classpath.org/mediation/GoogleSoC2011"
hurd - Java on Hurd (and vice versa),GNU Project ,Jérémie Koenig,Improve Java support on the Hurd and create Java bindings for its interfaces.
Kawa - REPL improvements and pretty printing,GNU Project ,Charles Turner,"I propose to improve the Kawa REPL by implementing some common editing commands, such as copy/paste, and save. I also plan to allow for a graphical indication of where read/evaluation errors have arisen in the REPL. I plan to extend the Kawa writer to incorporate the SRFI-38 extension, the writer's PrettyWritter should be incorporated into the GUI and possibly a web REPL."
octave - Implement a profiler,GNU Project ,Daniel Kraft,"GNU Octave is (according to my own experience as user) a very good replacement for proprietary packages like Matlab.Sometimes it is necessary though to optimize certain regions of code or rewrite them in C++ to get optimal performance.But currently, there are no profiling tools available (other than simple timing commands), so it can be tedious to find out which areas should be improved.I want to close that hole by implementing an easy-(and quick)-to-use profiler for Octave."
Data model unit testing,GnuCash Free Accounting Software,Muslim Chochlov,"The goal of the project is to fully document the QofObject, QofInstance, QofSession, QofBook and kvp_frame entities in LIBQOF module of GnuCash by means of unit tests from the point of view of developer to allow upcoming refactoring."
Unified transaction entry system and First Person Overview for GnuCash: CuteCash,GnuCash Free Accounting Software,Nitish Dodagatta,"Create a new improved user friendly UI for GnuCash using Qt, which would increase the productivity of using GnuCash by many folds and provide an easy and fun way to use it. A new unified data entry system to speed up the data entry process and a First Person Overview (FPO) feature to interact, edit, visualise and view reports from a single integrated view."
Lua Memory Profiler,Google Open Source Programs Office,Pablo Musa,"Lua Memory Profiler will be a library for the Lua language that collectsinformation about the memory of a program throughout its execution.The program memory profile using this library will be shown graphically inreal time, detailing the different data types being allocated, reallocated orreleased. Our library will also provide other useful information, such asmaximum memory allocated and maximum number of allocated objects."
Streamline Preparation of BOINC Projects,Google Open Source Programs Office,Dhananjay M Balan,"Further develop the boinc-server-maker package in debian, create a template application package, apply BOINC to in-silico screening of molecular compounds using autodock."
JPEG 2000 Interactive Protocol,Grassroots DICOM,Lucian Corlaciu,"I have experience in working and handling with images (thesis + bachelor courses + individually projects) and also in compression (jpeg compression, algorithms like Huffman,LZW,LZ77 + networks application) so this will help me a lot in developing this type of project"
Whole Slide Imaging in Pathology,Grassroots DICOM,Manoj Alwani,"DICOM currently defines Image IODs by storing the rows and columns as unsigned short integer. This means that an image can only be at most of size 2^16 * 2^16 pixels. This is a limitation for Microscopy Images as, for example, WSI can go up to Terabytes in extreme conditions.In addition to these “hard” restrictions, another consideration is due to large amount of information in these images rapid panning and zooming should also be supported."
"Animated effects, clip transformation and titles for PiTiVi",GStreamer,lubosz,"Animated effects in PiTiVi. A possibility to transform clips with panning, zoom and rotation. Procedural clips like text and shapes. A final goal might be to have a PiTiVi where you can make rotating stars, becoming unfocused with a animated blur effect without the use of external assets."
Automated Compositing in PiTiVi using Optical Flow with GStreamer,GStreamer,David Jordan,"Making compositing fast and easy for the user will let independent filmmakers create effects that are too time consuming to create using existing open source software like the GIMP or Blender.This project will allow users to cut out layers in many frames of video quickly, allowing them to add partially-occluded objects into existing scenes and perform other effects like per-object color correction.This will be done via optical flow (motion vector) plugins for GStreamer and an UI for PiTiVi."
"PiTiVi - Implementing Render Profiles, Video Uploading and GUI Enhancements",GStreamer,Feroze Naina,"I hope to implement: Rendering presets - Enable users to select their output format without codec/container knowledge. Also let us package a default set of presets. Should be able to export and import presets. Video Uploader - To directly upload video to services like YouTube, DailyMotion, Vimeo and Archive.org. To code various GUI enhancements demanded by the PiTiVi community to make PiTiVi intuitive to use even for a video editing newbie."
Plugins for Editing,GStreamer,Roland Elek,"GStreamer is a cross-platform pipeline-based multimedia framework extensible using plugins. It currently lacks plugins for performing automatic video and audio correction, such as noise reduction, colour correction, or camera shake correction. This project aims to create these plugins using already available open source code."
A USB Video Driver for High-end Webcams,Haiku,Gabriel Hartmann,This document outlines a proposed effort to expand upon the current Haiku USB webcam driver.It's particular focus is on improving support for high-end (UVC) cameras and exposing their features to applications in Haiku via an extensible API.Furthermore the project would be developed in such a way that it had a high degree of portability and was thus easily applicable to operating systems besides Haiku.
Language bindings for the C++ API,Haiku,jalopeura,"Project Description: Provide a way for languages besides C++ to access the Haiku API.Project Goals: Expose the necessary elements from the Application and Interface Kits to allow Perl (and maybe Python) scripts to use a GUI."
SDL Upgrade,Haiku,Nathan Heisey,"An upgrade of Haiku's support for SDL 1.2 to SDL 1.3, allowing for cross-platform applications using graphics to be written easily.Bugs in the 1.2 implementation will be rooted out and fixed, and rewritten as deemed necessary."
VirtualBox guest additions for Haiku,Haiku,Mike Smith,"Haiku currently runs well in VirtualBox, and all basic emulated hardware works well enough for general use. However, there is currently no port of the guest additions to Haiku, so the emulated system is not as usable as it could be. I propose to implement these additions to provide extra features such as seamless mouse pointer integration, clipboard sharing, and automatic screen resizing."
Build multiple Cabal packages in parallel,haskell.org,Mikhail Glushenkov,"Cabal is a system for building and packaging Haskell libraries and programs. This project's aim is to augment Cabal with support for building packages in parallel. Many developers have multi-core machines, but Cabal runs the build process in a single thread, only making use of one core. If the build process could be parallelized, build times could be cut by perhaps a factor of 2-8, depending on the number of cores and opportunity of parallel execution available."
Convert the text package to use UTF–8 internally,haskell.org,Jasper Van der Jeugt,"For Haskell projects handling unicode text, the Text library offers both speed and simplicity-of-use. When it was written, benchmarks indicated that UTF-16 would be a good choice for the internal encoding in the library. However, these (rather artificial) benchmarks were did not take into account the time taken to 1) decode the ""Real World"" data and 2) encode it to write it back. I propose to 1) benchmark and 2) convert the library to UTF-8 if it is a faster choice for ""Real World""-applications."
Darcs Bridge,haskell.org,Owen Stephens,"My proposed project is to create a generic bridge that will enable easy interoperability and synchronisation between Darcs and other VCSs. The bridge will be designed to be generic, but the focus of this project will be Darcs2 <-> Git and Darcs2 <-> Darcs1. The bridge should allow loss-less, correct conversion to and from Darcs repositories, allowing users to use the tool that suits them and their project best, be that Darcs as it currently exists, or another tool."
Darcs: primitive patches version 3,haskell.org,Petr Ročkai,"Darcs, a revision control system, uses so-called patches to represent changes to individual version-controlled files, where the ""primitive"" patches are the lowest level of this representation, capturing notions like ""hunks"" (akin to what diff(1) produces), token replace and file and directory addition/removal. I propose to implement a different representation of these primitive patches, hoping to improve both performance and flexibility of darcs and to facilitate future development."
Improve EclipseFP,haskell.org,Alejandro Serrano,"Eclipse is one of the most popular IDEs in our days. EclipseFP is a project developing a plug-in for it that supports Haskell. Now, it has syntax highlighting, integration of GHCi and supports some properties of Cabal files. My idea is to extend the set of tools available, at least with:- Autocompletion and better links to documentation,- A way to run unit tests within Eclipse,- More support for editing Cabal files visually, including a browser of the available packages."
Interpreter Support for the Cabal-Install Build Tool,haskell.org,anklesaria,This project aims to provide cabal-install with an 'repl <source>' command by adding to the Cabal API. This would allow package developers to use GHCi and Hugs from within packages requiring options and preprocessing from Cabal.
Android Port of Hedgewars,Hedgewars Project,Richard Deurwaarder,Hedgewars is a Worms-like game which runs on a variety of Operating systems. At the end of this summer Android too will experience Hedgewars!
C compiler toolchain and library improvements for HelenOS,"HelenOS group at Department of Distributed and Dependable Systems, Charles University in Prague",Jiří Zárevúcky,"At the moment, the only way to build software for use in HelenOS is to cross-compile it as part of the operating system's source tree from another operating system.The intent of this project, should it be accepted, is to provide a functional C compiler for use natively within HelenOS, as well as to improve the native C library and to provide a compatibility layer for legacy POSIX software."
Enhancement of libc implementation driven by porting binutils,"HelenOS group at Department of Distributed and Dependable Systems, Charles University in Prague",Petr Koupy,Porting GNU linker and GNU assembler to the HelenOS environment. Implementing necessary HelenOS libc functions that are currently missing or POSIX incompatible.
"FAT server improvement: FAT12, FAT32, exFAT, LFN","HelenOS group at Department of Distributed and Dependable Systems, Charles University in Prague",Oleg Romanenko,"By improving support for other FAT formats, HelenOS will be able to mount them and access data stored on them."
ContextLogger for Android,Helsinki Institute for Information Technology,Manuel R. Ciosici,Build a version of ContextLogger that can run on Android devices.
Power Point Ribbon for image searches,Helsinki Institute for Information Technology,Hasanat Kazmi,"Currently we have NOPSA database and its API. We want to increase its usage so that relevancy scores can be streamlined. This can be achieved by developing a Microsoft Office add-in. I also propose to extend current NOPSA DB & API so that useful crowd-scored generated information can be stored back to the server, hence increasing quality of relevancy score with each image. Moreover, I also propose to add new CC image sources."
Tablet-Based Game Interaction Techniques with Haptic Feedback,Helsinki Institute for Information Technology,Dinesh Wijekoon,This is a simple game which makes use of both haptic feedbacks and nopsa image database. In different situations the user will feel the haptic feedbacks depending on the game state. Haptic feedbacks will be used to enhance the gaming experience while nopsa database will be the source of images to the application
Web based application stack to serve as image tagging toolbox,Helsinki Institute for Information Technology,eunikorn,"A web based application comprising of a rich ajax driven interface for creation and manipulation of tags, a query page with advanced filtering options for image retrival through tagging, an API for fetching of tag metadata and a Ruby based Server side backend that manages the complete version history of tags and associated metadata."
Enblend seam-finding optimizations,Hugin - Panorama photo stitcher,Mikolaj Leszczynski,Proposed implementation of an algorithm for Enblend seam-finding
Rewrite Perl system software in C,illumos,Shashank Karkare,Some system software in Illumos are written in perl and due to which perl becomes its dependency. So to remove the dependency from it we have to rewrite the same system software in C.
Update illumos to boot with GRUB 2 and GPT label boot support,illumos,Harshit Jain,This project will be about updating the GRUB of illumos from version 0.97 to 1.99. This will include fixing bootadm and beadm so that these commands update GRUB 2 configuration. Another part of this project will be adding support to boot from GPT (GUID Partition Table) on PC/BIOS to overcome the limitations of MBR partition table.
Accessible Visualizations with HTML5 and Infusion,Inclusive Design Institute (IDI),Caroline Ross,The aim of this project is to design inclusive data representations using HTML5 canvas and Fluid Infusion to create visual and aural representations of data sets to address the diversity present in cognitive principles of human interpretation and understanding. 
AChecker report export system,Inclusive Design Institute (IDI),Casian Olga,"Currently AChecker works in a way that accessability validator returns report in HTML format that is displayed in the tool itself. The main goal of this project is to implement report export system such that the report could be generated and saved depending on user selection in various file formats as PDF, Excel, XML (both pure and EARL), CSV."
ATutor Calendar Module,Inclusive Design Institute (IDI),Anurup Raveendran,The ATutor Calendar module will gather dates from other modules in the system and compile them into a personal calendar that lists all relevant dates from all courses an individual user is enrolled in. The calendar module also features a personal calendar where users can record personalised events. The calendar can also export/import calendar data.
ATutor Social Mobile App ,Inclusive Design Institute (IDI),Avinash Parida,"To develop native mobile app for ATutor Social that runs on smartphones and hand-held devices running on iOS, Android and other mobile platforms using PhoneGap and web-technologies."
ATutor Social Open Social Gadget,Inclusive Design Institute (IDI),Olena Kutsenko,"Here you can find my proposal for the ATutor project. If you have any questions, do not hesitate to ask, I will be glad to answer them.You can also find my proposal and CV sent to the ATutor mailbox. "
BigBlueButton module for ATutor,Inclusive Design Institute (IDI),Nishant Kumar,Project will integrate BigBlueButton with ATutor as a module that will allow instructors to add learning activities to course content. This will not only allow conducting video lectures but also enable features like desktop sharing which will bring in a new dimension to learning activities on ATutor.Work on improving the accessibility of BigBlueButton will help the visually impaired people.
Image Editor,Inclusive Design Institute (IDI),Pulkit Goyal,"Build a tool that allows user to perform basic image processing operations on images in a webpage. It would use Fluid Infusion and HTML5. In addition to this, it would also allow the user to perform the operations using keyboard instead of mouse. The tool would allow operations to resize, crop and tag an image. In addition to this, if time permits, I would also like to add other operations like rotation and transformations on the image. "
Instructor & Administrator mobile themes for ATutor,Inclusive Design Institute (IDI),benjamin,"I propose to extend the ATutor mobile custom theme, which is suited for Student users, to Administrator, Instructor, and tablet users. "
OpenLearn Module for ATutor,Inclusive Design Institute (IDI),herat,OpenLearn module for ATutor is integration of two excellent systems. This project will create a search functionality in ATutor which will search OpenLearn's repositories for content. OpenLearn contains a lot of articles on a variety of subjects. So this can be utilized by ATutor via my project.
Proposal for Fluid's accessible videoPlayer project ,Inclusive Design Institute (IDI),charly molter,"The goal of this project is to make a HTML 5 video player using Fluid's Framework easily accessible to anyone. This has to be an highly scalable and user friendly application and respect the IDI philosophy (see disability as a mismatch between the needs of the user and the service). For more info please see the full up to date proposal in pdf at this link: http://goo.gl/UJZFT (It is published under creative commons By so feel free to do whatever you want with it)."
Improve the CSS situation,Inkscape,Abhishek Sharma,"Currently inkscape has an incomplete CSS2 implementation, missing features like font fallback support. W3C SVG suite is -ve for multiple CSS tests. This project will:1. Evaluate Inkscape's current CSS parsing library (libcroco) against other possible libraries such as htmlcxx, csstidy, and mozilla/webkit.2. Either improve libcroco or replace it.3. Fix CSS support problems, including font-fallback support.4. Locate, create, and/or supplement test suites for CSS support in SVG."
Inkscape rendering performance improvements,Inkscape,Krzysztof Kosiński,"This project builds on the work done during GSoC2010 as part of the project ""Cairo rendering in Inkscape"". The aim is to improve the performance of Cairo software rendering by implementing several forms of caching."
SVG/Javascript UI improvements,Inkscape,Fernando Lucchesi,"SVG is, with html5, one of the open standards for graphics on the web, that seem to be the technologies that will power the Internet in the near future(as even IE9 will support SVG).In order to make SVG interactive, scripts are to be used, which is supported by the SVG specification.This project will improve the javascript support on Inkscape's SVG, enhancing its UI in order to ease its inclusion and change. It will go along the lines of the scripting blueprint, but not limited to it."
In-browser Meta-Metadata Authoring Tool (M2),Interface Ecology Lab @ Texas A&M University,gauravaggarwal,"Currently the process of authoring meta-metadata wrappers in a text editor and finding XPath expressions in the web browser is a difficult and time-consuming process even for an experienced developer.After the completion of this project an unnecessary load of template generation will be removed. Developer will be able to select data on page and simply add them in template with a user defined attribute, all other details like generation of xPath and ambiguous cases will be resolved automatically."
Meta-Metadata ORM,Interface Ecology Lab @ Texas A&M University,Yin Qu,"The project is an ORM layer for persisting metadata objects in a relational database. We need to handle associations, inheritances and graph structure of metadata objects to achieve it. I am interested in the project because it fits my technical and academic interests. I see a win-win for both the community and myself. I have developed an initial plan, a list of deliverables and a GANTT chart to explain how and when I will accomplish the project. I am excited by the challenge and prospect."
Project O1:WebSockets Extension,Interface Ecology Lab @ Texas A&M University,Rhema,"This proposal is to extend the existing OODSS architecture to use the WebSockets protocol and to create WebSocket OODSS clients in Java, C#, Javascript, and Objective C.This will help making cross platform/language agnostic applications with client server communication simple and consistent, providing a tool for rapid development and consistent data representations."
Adding MPReduce as additional GeogebraCAS engine,International GeoGebra Institute,UnTom,"I would like to implement an additional engine for the GeogebraCAS module, using the MPReduce CAS."
Equation Editor,International GeoGebra Institute,Simon Weitzhofer,"Integrate an existing equation editor like the one in TutorMates or make one out of JLaTeXMath.The formulas will be exportable in LaTeX and MathML."
GeoGebra Translation Platform,International GeoGebra Institute,fsonner,"GeoGebra is translated into more than fifty languages and those translations are organized manually at the moment, taking away much time from the developers. The target of this project is to create new or modify existing online translation tools to simplify the translation process, making it more easy and less time consuming for both translators and developers. While this project is intended to help GeoGebra's development its outcome could be beneficial for other open source projects as well."
GeoGebra3D - Intersections,International GeoGebra Institute,André Eriksson,"The main goal of the project will be to investigate and implement methods of calculating and displaying inteesections of various geometrical objects in three dimensions. This will be accomplished through general methods for polygonal meshes, as well as specialized methods where deemed necessary."
GeoGebraMobile GUI Prototype,International GeoGebra Institute,Julian,The main effort of the project is the development of a graphical user interface for the GeoGebra to Javascript port (GeoGebraMobile) using GWT. Development will be centered around existing components (GGJsViewer) and expand them. The user interface should capture the look and feel of the original Java application (Desktop/Web Start) where possible and reasonable. The ultimate goal is to create a functioning prototype which provides a small subset of features found in the original application.
Implicit Curve Extensions,International GeoGebra Institute,Pytho,"I would like to continue my work on implicit curves, implement new methods and improve existing ones, espacially some cases which do not work well at the moment. (eg curves which are not “squarefree”)Another thing I would really like to work on are inequalities with implicit curves."
Multiuser GeoGebra using a server,International GeoGebra Institute,něk Konečný,Allow two users to collaborate on a file within a browser.
"Continuous integration, packaging and a compile farm: NEST-based case study",International Neuroinformatics Coordinating Facility,Yury V. Zaytsev,"I would like to create a CI infrastructure and set it up to provide complete build services for one particular neuroinformatics project (NEST).Implementation would be such that further projects can be added by writing appropriate glue code, maintenance of the build slaves is automated, self-documenting and reproducible. A research question would be whether a compile farm can be provided using the same configuration of slaves (1) and if NEST can be built in parallel (2)."
Web Data Analysis Tool,International Neuroinformatics Coordinating Facility,Dipanjan Mukherjee,"An application that allows scientists to cleanly represent views of their data in a pure python class and a javascript library to display and alter plots of this data with support for zoom/pan, multiple time-series plotting and ajax loading of new data."
SML Library for Proof Representation and Manipulation,Isabelle,Charles Francis,"The aim of my summer project is to create an SML library to aid in transitioning from machine generated proofs to legible proofs containing justifications at a higher level of abstraction.That is, I propose to develop a graph-based proof representation and manipulation library for the purpose of: 1) automatically improving the legibility of human and machine-generated proofs alike 2) improving the performance of bridges between interactive and automatic theorem provers such as Sledgehammer"
Bytecode verifier,Jato VM,Theo Dzierzbicki,"The aim of the project is to implement a bytecode verifier for the Jato VM.The role of a bytecode verifier is basically to make sure the code a VM is loading is not malicious by running checks on it."
Inline Caching,Jato VM,Balagopal K Shantharam,"This is the inline caching project mentioned in Jato ToDo page http://www.jatovm.org/projects.htmlInline caching is an optimization technique used invirtual machines. The technique replaces a vtable lookup for a virtual call (very common in Java) by a 1-entry cache at the call site and a single call instruction. Statistics show that this 1-entry cache hits more often than not leading to a significant performance gain with very little overhead for caching logic."
Porting of Jato VM to ARM,Jato VM,Ankit Laddha,My aim is to port Jato VM to ARM platform.After this project jato VM will be able to run on ARM CPU too.
Static Single Assignment Form,Jato VM,Farcasi Ana-Maria,"SSA is a representation where an index is attached to every variable so that every definition of each variable in a program becomes unique. Many optimization algorithms are easier to implement using the SSA form rather than using the CFG directly.The purpose of this project is to implement algorithms for converting LIR to SSA form, back translation to LIR form for code emission stage and at least one optimization based on the SSA form as a proof of concept that SSA works as expected."
An Efficient Mark & Sweep Concurrent Snapshot-Based And On The Fly Sliding-Views based Garbage Collectors For Jikes RVM,Jikes RVM,Shahar,"The Project contains the following steps :1) Revisit the design of MMtk to faciliate support for concurrent and on the fly algorithms.2) Implementing an Efficient Mark & Sweep Garbage Collector based on the snapshot Mechanism.3) Implement a mark & sweep on the fly collector, based on the sliding views mechanism."
Generational Collector Organisation,Jikes RVM,Gary Rampaud,"The project's objective is to reduce the ""en masse"" promotion effect of the current generation collectors.To do so, the Hotspot's ""Eden and Survivor"" and the GHC's ""Steps"", young generations will be added as they postpone promotion of young generation objects to the mature generation."
Parallel Compilation Services for Jikes RVM on multicore ,Jikes RVM,Michael J Taylor,"SUMMARY: This project aims to speed up runtime code optimization on the Jikes RVM, by using multiple compiler threads on multi-core platforms.Jira issues - related to RVM-239 - restructuring of compiler phases.(We need to have explicit info about side-effects of compiler optimizations to know which phases can run in parallel)"
Tools for debugging the Jikes RVM runtime,Jikes RVM,James Bornholt,"Debugging a metacircular JVM brings a number of challenges. Such a runtime lies in the wilderness between a native JVM (with debugging tools like gdb) and a Java application (with jdb or visual debuggers). This project will firstly implement the JVM Tools Interface (JVMTI) enabling developers some lower level access to JVM internals. It will then implement other useful tools for debugging the runtime itself, such as the Maxine Inspector or extensions to gdb."
Implementing support for wideband codecs in Jitsi,"Jitsi (SIP Communicator), Kamailio and SEMS",Xu Dingxin,"In the context of VoIP communication, a codec is a device capable of processing data beforehand so that it will be in a form suitable for transmission through the Internet.As available bandwidth around increases, the major concern of VoIP developers has shifted from using less bandwidth to supporting better quality.This project is about to implement in Jitsi support for wideband audio codecs. Two wideband codecs, SILK and Opus, will be implemented in this project."
Spell Checker,"Jitsi (SIP Communicator), Kamailio and SEMS",Purvesh,This project involves creating a Spell Checker plugin for Jitsi which would alert the user in case a spelling error is detected and give the option to correct the error.
Wireshark dissector for XMPP,"Jitsi (SIP Communicator), Kamailio and SEMS",Mariusz Okrój,"XMPP is communication protocol that is based on XML.This project will provide a Wireshark's dissector that will support XMPP."
An user friendly account set-up wizard with automatic settings detection mechanisms. ,K-9 Mail,Sander Bogaert,"This project will implement a new wizard for K-9 providing users with a very easy way to set up new mail accounts. It will search for accounts on the devices. It will try to configure them using various mechanisms also used by the Thunderbird e-mail client. These consist of using the Mozilla ISP db, checking for configuration files on the isp's server and guessing. All this will be packed in one user friendly wizard."
